rsFC,Cluster Size,Peak T,Peak Coordinate,Peak Coordinate,Peak Coordinate,Identified Brain Regions,10–20 EEG System Locations
rsFC,Cluster Size,Peak T,x,y,z,Identified Brain Regions,10–20 EEG System Locations
Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *,Brain regions from resting-state functional connectivity analysis *
Positive,66,14.60,−27,30,−15,L Orbitofrontal cortex,~2 cm inferior to F7
Positive,181,13.66,−39,−69,33,L Angular,~3 cm inferior to P3
Positive,44,10.69,−18,30,45,L Superior frontal gyrus,~3 cm left posterior to Fz
Positive,194,13.07,45,−66,30,R Angular,~3 cm inferior to P4
Positive,280,16.39,63,−6,−24,R Middle/Superior temporal gyrus,~3 cm anterior and inferior to T4
Positive,571,20.42,−3,42,−12,Bil Medial prefrontal cortex,~0.5 cm inferior to the midpoint Fp2–Fp1
Negative,213,−7.38,−36,42,30,L Middle frontal gyrus,~1 cm anterior and inferior to F3
Negative,76,−5.98,−54,12,6,L Inferior frontal gyrus,~2 cm posterior to F7
Negative,237,−9.63,−57,−36,33,L Supramarginal gyrus,~midpoint to C3–T5
Negative,221,−8.80,15,9,69,R Superior frontal gyrus/Supplementary motor area,~2 cm right anterior to Cz
Negative,435,−9.77,63,−36,36,R Supramarginal gyrus,~midpoint to C4–T6
Negative,78,−6.85,45,6,51,R Middle frontal gyrus,~2 cm anterior and inferior to C4
Negative,176,−7.99,57,15,9,R Inferior frontal gyrus,~2 cm posterior to F8
Negative,354,−9.06,30,54,27,R Middle/superior frontal gyrus,~1 cm posterior and superior to Fp2
Negative,431,−6.47,0,−90,27,L Cuneus/R Precuneus,~3 cm inferior to Pz
Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †,Overlapping brain regions from functional and anatomical connectivity analysis †
Positive,46,10.22,−30,−75,42,L Inferior parietal gyrus,~1 cm posterior and inferior to P3
Positive,30,16.55,−9,42,−12,L Medial prefrontal cortex,~2 cm left inferior to Fp1
Negative,289,−6.47,0,−90,27,Bil Cuneus,~3 cm right superior to O1
Negative,56,−5.70,9,−60,57,R Precuneus,~0.5 cm right inferior to Pz
