Unnamed: 0_level_0,ADOS scores,ADOS scores,ADOS scores,ADOS scores
Unnamed: 0_level_1,ADOS_COMM,ADOS_STEREO_BEHAV,ADOS_SOCIAL,ADOS_TOTAL
Betweenness centrality of ROI #4,−0.3079???,,,−0.2287???
Degree of ROI #4,−0.3160???,,,−0.2344???
Degree of ROI #9,−0.1746???,,,
Eccentricity of ROI #4,0.1917???,,,0.1789???
