Cluster,Brain regions,Peak MNI,Peak MNI,Peak MNI,Number of voxels,t-value
Unnamed: 0_level_1,Unnamed: 1_level_1,X,Y,Z,Unnamed: 5_level_1,Unnamed: 6_level_1
Cluster 1,Right cerebellum crus II Right Cerebellum lobule VI,−12,−69,−39,404,3.6218
Cluster 2,Right temporal inferior gyrus Right temporal middle gyrus Right Hippocampus,51,−27,−12,477,4.0098
