ROI-based,AAL Area,AAL Area,T-value
connectivity,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1
Functional,NSCLP>HC,,
connectivity,Precentral_L,Frontal_Mid_R,4.024
,Frontal_Inf_Orb_R,Temporal_Inf_L,3.105
,Olfactory_L,SupraMarginal_L,3.491
,Olfactory_R,SupraMarginal_L,3.776
,NSCLP < HC,,
,Precentral_L,Hippocampus_L,−3.466
,Precentral_L,ParaHippocampal_L,−3.303
,Precentral_L,ParaHippocampal_R,−3.343
,Precentral_L,Amygdala_L,−3.456
,Precentral_R,Amygdala_L,−2.986
,Precentral_R,Amygdala_R,−3.296
,Frontal_Sup_R,Cuneus_L,−3.535
,Frontal_Mid_L,Amygdala_L,−3.095
,Frontal_Inf_Oper_R,Amygdala_L,−3.442
,Frontal_Inf_Tri_R,Amygdala_L,−3.998
