Regions,MTSZ (1 month minus baseline),UMTSZ (1 month minus baseline),MTSZ minus UMTSZ (baseline),MTSZ minus UMTSZ (1 month)
Regions,T-score(df); P-score,T-score(df); P-score,T-score(df); P-score,T-score(df); P-score
Static FC,,,,
HP.R,T = 2.589(35); P = 0.019∗,T = 0.399(35); P = 0.694,T = −1.890(34); P = 0.067,T = 0.073(34); P = 0.942
Dynamic FC,,,,
CERE.R,T = 3.514(35); P = 0.002∗∗,T = −0.783(35); P = 0.44,T = −1.868(34); P = 0.070,T = 1.792(34); P = 0.082
PCC,T = 4.298(35); P = 5 × 10−4∗∗∗,T = −2.232(35); P = 0.039∗,T = −1.969(34); P = 0.057,T = 4.011(34); P = 3 × 10−4∗∗∗
