Parameter,Brain regions,F-value,Cluster size,MNI coordinates of peak voxel,MNI coordinates of peak voxel,MNI coordinates of peak voxel
Parameter,Brain regions,F-value,Cluster size,X,Y,Z
ALFF,Calcarine_R,12.3896,15,6,−63,12
ALFF,Caudate_R,14.0245,37,−9,12,−3
ALFF,Postcentral_L,12.0832,23,−57,−3,21
fALFF,Cerebelum_Crus1_R,14.1279,20,−39,−84,−33
FC,Postcentral_L,12.4138,51,−51,−6,36
