ROIs,Contrast,Brain region,Cluster size,Peak t value,MNI coordinates (mm),MNI coordinates (mm),MNI coordinates (mm)
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,x,y,z
DCP_C,HFS < HC,I superior frontal gyrus,55,–4.8035,21,−12,69
DRP_C,HFS > HC,C middle frontal gyrus,64,5.0707,−45,42,24
DC_C,HFS < HC,B cerebellum posterior lobe,165,–4.8075,9,−57,−51
,HFS < HC,C cerebellum crus2,76,–4.4086,−42,−75,−48
