Location,Hemisphere,BA,Voxel size,MNI coordinates,MNI coordinates,MNI coordinates,Peak F/p value???
Location,Hemisphere,BA,Voxel size,x,y,z,Peak F/p value???
AN,,,,,,,
Heschl's gyrus,R,41.0,21.0,51,−21,12.0,8.39/.032
Superior temporal gyrus,R,22.0,14.0,69,−18,0.0,8.54/.029
Posterior superior temporal gyrus,R,42.0,8.0,60,−30,9.0,9.15/.030
PMN,,,,,,,
Posterior cingulate gyrus,L,23.0,62.0,0,−33,24.0,9.73/.009
Precuneus,R,7.0,36.0,21,−60,33.0,9.57/.020
Precuneus,L,7.0,6.0,−6,−78,51.0,8.15/.038
